id_names,Actor,Facebook_likes
5060,Matt Keeslar,131
5061,Matt King,146
5062,Matt Letscher,105
5063,Matt Long,701
5064,Matt Lucas,722
5065,Matt Malloy,108
5066,Matt Marr,85
5067,Matt McCoy,398
5068,Matt O'Leary,303
5069,Matt Price,134
5070,Matt Prokop,734
5071,Matt Ross,248
5072,Matt Ryan,560
5073,Matt Schulze,447
5074,Matt Servitto,260
5075,Matt Shively,235
5076,Matt Smith,2000
5077,Matt Stone,194
5078,Matt Walsh,490
5079,Matthew Alan,86
5080,Matthew Borlenghi,92
5081,Matthew Broderick,2000
5082,Matthew Cowles,170
5083,Matthew Daddario,110
5084,Matthew Emerick,431
5085,Matthew Feeney,20
5086,Matthew Glave,108
5087,Matthew Gray Gubler,639
5088,Matthew Gumley,27
5089,Matthew Knight,464
5090,Matthew Lawrence,711
5091,Matthew Macfadyen,0
5092,Matthew McConaughey,11000
5093,Matthew McGrory,340
5094,Matthew Modine,810
5095,Matthew Perry,2000
5096,Matthew R. Anderson,252
5097,Matthew Senreich,11
5098,Matthew Settle,477
5099,Matthew Sunderland,10
5100,Matthew Walker,2
5101,Matthew Ziff,260000
5102,Matthias Habich,8
5103,Matty Rich,10
5104,Maude Apatow,130
5105,Maura Tierney,509
5106,Maureen McCormick,458
5107,Maurice Compte,120
5108,Maurice LaMarche,523
5109,Maurice Roëves,27
5110,Maury Chaykin,232
5111,Max Adler,445
5112,Max Beesley,218
5113,Max Casella,275
5114,Max Cullen,48
5115,Max Gail,236
5116,Max Kerstein,3
5117,Max Minghella,614
5118,Max Records,279
5119,Max Riemelt,287
5120,Max Ryan,872
5121,Max Wright,87
5122,Maximilian Dirr,61
5123,Maximilian Schell,877
5124,Maxine Bahns,73
5125,Maxwell Moody,0
5126,Maya Angelou,279
5127,Maïwenn,236
5128,Mckenna Grace,502
5129,Meat Loaf,783
5130,Meg Crosbie,376
5131,Meg Foster,355
5132,Megalyn Echikunwoke,476
5133,Megan Ambuhl Graner,0
5134,Megan Burns,32
5135,Megan Charpentier,340
5136,Megan Follows,505
5137,Megan Franich,63
5138,Megan Hilty,341
5139,Megan Mullally,637
5140,Megan Park,569
5141,Meghan Heffern,153
5142,Meghan Ory,889
5143,Megyn Price,323
5144,Mehcad Brooks,696
5145,Mei Melançon,191
5146,Meisa Kuroki,33
5147,Mekhi Phifer,1000
5148,Mekia Cox,208
5149,Mel Blanc,1000
5150,Mel Eslyn,9
5151,Mel Ferrer,134
5152,Mel Rodriguez,237
5153,Melanie Griffith,537
5154,Melanie Kinnaman,27
5155,Melanie Papalia,259
5156,Melina Kanakaredes,394
5157,Melinda Clarke,787
5158,Melinda Dillon,252
5159,Melissa Altro,21
5160,Melissa Bardin Galsky,6
5161,Melissa Benoist,970
5162,Melissa Bolona,11000
5163,Melissa Gilbert,679
5164,Melissa McMeekin,141
5165,Melissa Ordway,318
5166,Melissa Roxburgh,119
5167,Melissa Sagemiller,159
5168,Melissa Sturm,18
5169,Melonie Diaz,270
5170,Melora Walters,188
5171,Melvil Poupaud,188
5172,Melvin Van Peebles,101
5173,Melvyn Douglas,189
5174,Mem Ferda,31000
5175,Merab Ninidze,56
5176,Mercedes Morán,5
5177,Meredith Hagner,150
5178,Meredith Scott Lynn,166
5179,Merritt Wever,529
5180,Merry Clayton,13
5181,Meryl Streep,11000
5182,Method Man,362
5183,Mews Small,45
5184,Mhairi Calvey,906
5185,Mia Barron,21
5186,Mia Farrow,563
5187,Mia Kirshner,971
5188,Mia Kirshner,972
5189,Mia Sara,664
5190,Mia Wasikowska,3000
5191,Micah Sloat,189
5192,Michael Aaron Milligan,1000
5193,Michael Abbott Jr.,35
5194,Michael Angarano,947
5195,Michael Beach,344
5196,Michael Beck,278
5197,Michael Berryman,721
5198,Michael Biehn,2000
5199,Michael Bolten,399
5200,Michael Bowen,348
5201,Michael Bower,362
5202,Michael Brandon,87
5203,Michael Byrne,117
5204,Michael C. Williams,39
5205,Michael Cerveris,238
5206,Michael Chapman,366
5207,Michael Chernus,186
5208,Michael Cortez,20
5209,Michael Cudlitz,822
5210,Michael DeLorenzo,240
5211,Michael Derek,128
5212,Michael Des Barres,156
5213,Michael Dorman,168
5214,Michael Dorn,748
5215,Michael Douglas,0
5216,Michael Dudikoff,615
5217,Michael Eisner,5
5218,Michael Elian,134
5219,Michael Elphick,34
5220,Michael Emerson,2000
5221,Michael Fassbender,13000
5222,Michael Gaston,135
5223,Michael Gough,920
5224,Michael Greyeyes,909
5225,Michael Greyeyes,912
5226,Michael Gross,536
5227,Michael Harding,165
5228,Michael Higgenbottom,16
5229,Michael Hitchcock,279
5230,Michael Horse,102
5231,Michael Imperioli,873
5232,Michael Irby,507
5233,Michael J. Burg,68
5234,Michael J. Morris,298
5235,Michael J. Pollard,206
5236,Michael Jai White,2000
5237,Michael Jeter,693
5238,Michael Joiner,77000
5239,Michael Jordan,366
5240,Michael Kelly,963
5241,Michael Kitchen,184
5242,Michael Landers,0
5243,Michael Landes,439
5244,Michael Lerner,230
5245,Michael Lieber,36
5246,Michael Lonsdale,135
5247,Michael McElhatton,415
5248,Michael McGlone,111
5249,Michael McKean,658
5250,Michael McLafferty,152
5251,Michael McMillian,302
5252,Michael Michele,274
5253,Michael Monks,58
5254,Michael Moore,909
5255,Michael Mosley,253
5256,Michael Nardone,194
5257,Michael Nouri,225
5258,Michael Nyqvist,690
5259,Michael O'Keefe,238
5260,Michael O'Neill,599
5261,Michael Palin,561
5262,Michael Papajohn,241
5263,Michael Parks,387
5264,Michael Parle,5
5265,Michael Paré,492
5266,Michael Pollan,37
5267,Michael Potts,67
5268,Michael Rady,523
5269,Michael Rapaport,975
5270,Michael Raymond-James,788
5271,Michael Richards,448
5272,Michael Rispoli,385
5273,Michael Roark,680
5274,Michael Smiley,177
5275,Michael Spears,839
5276,Michael Stahl-David,304
5277,Michael Stuhlbarg,816
5278,Michael Welch,611
5279,Michael Weston,379
5280,Michael Wincott,720
5281,Michael Wincott,721
5282,Michael Winslow,542
5283,Michael Wong,91
5284,Michael Wright,249
5285,Michaela Conlin,1000
5286,Michaela McManus,476
5287,Michaela Watkins,216
5288,Michel Bouquet,21
5289,Michel Côté,16
5290,Michel Galabru,27
5291,Michel Muller,17
5292,Michel Robin,23
5293,Michel Serrault,28
5294,Michel Simon,28
5295,Michele Morrow,118
5296,Michelle Forbes,764
5297,Michelle Hurst,85
5298,Michelle Krusiec,149
5299,Michelle Nolden,100
5300,Michelle Simone Miller,118
5301,Michelle Tabora,175
5302,Michiel Huisman,2000
5303,Mick Foley,43
5304,Mick Jagger,543
5305,Mick Lally,5
5306,Mickey Hart,8
5307,Miguel A. Núñez Jr.,271
5308,Miguel Ferrer,688
5309,Miguel Sandoval,166
5310,Miguel Ángel Solá,4
5311,Mihalis Giannatos,58
5312,Mika Boorem,495
5313,Mika Boorem,496
5314,Mikaal Bates,25
5315,Mikal Vega,741
5316,Mike 'The Miz' Mizanin,217
5317,Mike Beckingham,358
5318,Mike Bell,15
5319,Mike Birbiglia,128
5320,Mike Block,0
5321,Mike Brett,0
5322,Mike Colter,567
5323,Mike Colter,569
5324,Mike Dopud,368
5325,Mike Doyle,160
5326,Mike Epps,706
5327,Mike Eshaq,38
5328,Mike Farrell,395
5329,Mike Figueroa,343
5330,Mike Howard,378
5331,Mike Huckabee,12
5332,Mike Muscat,90
5333,Mike Nawrocki,12
5334,Mike O'Malley,400
5335,Mike Stanley,385
5336,Mike Starr,854
5337,Mike Tyson,461
5338,Mike Vogel,2000
5339,Mike White,487
5340,Mikki Padilla,65
5341,Miko Hughes,969
5342,Miko Hughes,968
5343,Mila Kunis,15000
5344,Milan Lasica,4
5345,Milla Jovovich,14000
5346,Milo O'Shea,170
5347,Milos Forman,869
5348,Mimi Kirkland,325
5349,Mimi Rogers,291
5350,Mimi Rogers,292
5351,Min-sik Choi,717
5352,Mindy Kaling,766
5353,Mindy Kaling,767
5354,Mindy Sterling,385
5355,Ming-Na Wen,2000
5356,Mini Anden,350
5357,Mink Stole,143
5358,Minnie Driver,893
5359,Minoru Chiaki,8
5360,Mira Sorvino,978
5361,Miranda Cosgrove,2000
5362,Miranda July,244
5363,Miranda Otto,568
5364,Miranda Otto,567
5365,Miranda Richardson,530
5366,Mircea Monroe,633
5367,Mircea Monroe,634
5368,Mireille Enos,1000
5369,Miriam Colon,111
5370,Miriam Margolyes,405
5371,Miriam Shor,261
5372,Miriama Smith,35
5373,Mirlan Abdulayev,0
5374,Misha Gabriel Hamilton,433
5375,Mishael Morgan,152
5376,Misty Upham,229
5377,Mitch Pileggi,826
5378,Mitchell Ryan,141
5379,Mithun Chakraborty,284
5380,Mitsuo Iwata,6
5381,Miyu Irino,7
5382,Mo Gallini,771
5383,Mo'Nique,939
5384,Mo'Nique,940
5385,Mohamad Haref Harati,0
5386,Mohammad Amir Naji,27
5387,Moises Arias,635
5388,Mojgan Faramarzi,0
5389,Molly C. Quinn,707
5390,Molly Dunsworth,104
5391,Molly Ephraim,332
5392,Molly Hagan,133
5393,Molly Parker,611
5394,Molly Shannon,636
5395,Mona Marshall,44
5396,Monda Scott,77
5397,Monica Barladeanu,129
5398,Monica Calhoun,597
5399,Monica Keena,512
5400,Monica Potter,878
5401,Monique Candelaria,696
5402,Monique Gabriela Curnen,239
5403,Monique Gabriela Curnen,240
5404,Montgomery Clift,862
5405,Morgan Fairchild,730
5406,Morgan Freeman,11000
5407,Morgan Saylor,427
5408,Morgana O'Reilly,61
5409,Moritz Bleibtreu,486
5410,Mugambi Nthiga,4
5411,Munro Chambers,353
5412,Murray Bartlett,141
5413,Murray Hamilton,366
5414,Muse Watson,45000
5415,Mustafa Haidari,283
5416,MyAnna Buring,513
5417,Mykel Shannon Jenkins,294
5418,Mykelti Williamson,393
5419,Myrna Loy,749
5420,Mélanie Doutey,27
5421,Mélissa Désormeaux-Poulin,66
5422,Mélissa Theuriau,6
5423,Mía Maestro,341
5424,Na'Blonka Durden,15
5425,Nacho Vigalondo,76
5426,Naderev Sano,0
5427,Nadine Labaki,0
5428,Nadine Velazquez,874
5429,Najarra Townsend,538
5430,Nambitha Mpumlwana,64
5431,Nancy Allen,517
5432,Nancy Cartwright,362
5433,Nancy Ison,12
5434,Nancy Kyes,67
5435,Nancy O'Dell,71
5436,Nancy Travis,359
5437,Nandita Das,113
5438,Naomi Nishida,3
5439,Naomi Watts,6000
5440,Nargess Mamizadeh,0
5441,Naseeruddin Shah,307
5442,Nastassja Kinski,518
5443,Nat Faxon,214
5444,Nat Wolff,733
5445,Natalie Canerday,32
5446,Natalie Coughlin,189
5447,Natalie Imbruglia,304
5448,Natalie Lisinska,73
5449,Natalie Mendoza,158
5450,Natalie Portman,20000
5451,Natalie Press,46
5452,Natalie Stephany Aguilar,163
5453,Natalie Welch,3
5454,Natalie Zea,841
5455,Nataliya Vdovina,9
5456,Natalya Bondarchuk,12
5457,Nataniel Sánchez,3
5458,Natascha McElhone,2000
5459,Natasha Bedingfield,58
5460,Natasha Calis,309
5461,Natasha Gregson Wagner,104
5462,Natasha Henstridge,900
5463,Natasha Lyonne,1000
5464,Natasha Richardson,708
5465,Nate Parker,664
5466,Nate Richert,870
5467,Nathalie Baye,67
5468,Nathalie Fay,227
5469,Nathan Jones,635
5470,Nathan Lane,886
5471,Nathan Parsons,357
5472,Nathaniel Lees,43
5473,Nathaniel Parker,271
5474,Nathin Butler,65
5475,Nawazuddin Siddiqui,638
5476,Necar Zadegan,344
5477,Necati Sasmaz,205
5478,Ned Beatty,467
5479,Ned Bellamy,91
5480,Neeru Bajwa,85
5481,Nehemiah Persoff,105
5482,Neil Armstrong,65
5483,Neil Brown Jr.,427
5484,Neil Diamond,226
5485,Neil Flynn,625
5486,Neil Hopkins,231
5487,Neil Maskell,246
5488,Nellie McKay,37
5489,Nellie Sciutto,163
5490,Nels Lennarson,19
5491,Nelson Ascencio,61
5492,Neville Brand,110
5493,Ni Ni,196
5494,Ni Yan,4
5495,Nia Long,826
5496,Nia Peeples,444
5497,Nia Vardalos,567
5498,Niall Horan,547
5499,Niamh Cusack,30
5500,Nichelle Nichols,664
5501,Nichola Burley,233
5502,Nicholas Aaron,21
5503,Nicholas Bell,35
5504,Nicholas Braun,591
5505,Nicholas Carella,91
5506,Nicholas Elia,87
5507,Nicholas Farrell,89
5508,Nicholas Gonzalez,601
5509,Nicholas Hamilton,147
5510,Nicholas Hammond,195
5511,Nicholas Lea,867
5512,Nicholas Rowe,155
5513,Nicholas Simmons,553
5514,Nicholas Tse,107
5515,Nicholas Turturro,269
5516,Nichole Ceballos,5
5517,Nick Cannon,593
5518,Nick Cassavetes,415
5519,Nick Cave,329
5520,Nick Chinlund,277
5521,Nick Damici,65
5522,Nick Gomez,347
5523,Nick Krause,727
5524,Nick Principe,86
5525,Nick Robinson,724
5526,Nick Searcy,272
5527,Nick Stahl,648
5528,Nick Wechsler,666
5529,Nick Zano,641
5530,Nicki Aycox,296
5531,Nicky Katt,127
5532,Nicky Naudé,73
5533,Nicol Williamson,136
5534,Nicola Walker,132
5535,Nicolas Cage,12000
5536,Nicolas Giraud,24
5537,Nicole 'Snooki' Polizzi,341
5538,Nicole Ari Parker,360
5539,Nicole Beharie,898
5540,Nicole Dionne,94
5541,Nicole Muñoz,199
5542,Nicole Randall Johnson,363
5543,Nicole Scherzinger,718
5544,Nicole Smolen,210
5545,Nicole Sullivan,358
5546,Nicole de Boer,319
5547,Nicollette Sheridan,341
5548,Niecy Nash,182
5549,Nigel Bruce,62
5550,Nigel Whitmey,5
5551,Niketa Calame,847
5552,Nikki Griffin,159
5553,Nikola Djuricko,164
5554,Nils-Anders Vallgårda,19
5555,Nimrat Kaur,85
5556,Nina Arianda,183
5557,Nina Hartley,170
5558,Nina Hoss,164
5559,Nirut Sirichanya,64
5560,Nissim Renard,23
5561,Noah Bean,293
5562,Noah Danby,178
5563,Noah Emmerich,617
5564,Noah Huntley,133
5565,Noah Lomax,447
5566,Noah Ringer,756
5567,Noah Segan,236
5568,Noah Taylor,509
5569,Noam Chomsky,103
5570,Noam Jenkins,191
5571,Noel Clarke,928
5572,Noel Fisher,833
5573,Noel Gugliemi,2000
5574,Nolan Gerard Funk,924
5575,Nona Gaye,233
5576,Nonso Anozie,394
5577,Nora Arnezeder,378
5578,Nora Dunn,142
5579,Nora Zehetner,446
5580,Nora von Waldstätten,30
5581,Norah Jones,329
5582,Norbert Ferrer,55
5583,Norma Aleandro,24
5584,Norman Lloyd,472
5585,Norman Reedus,12000
5586,Noureen DeWulf,701
5587,Noureen DeWulf,700
5588,Noémie Lenoir,173
5589,Numan Acar,374
5590,O.J. Simpson,144
5591,Oaklee Pendergast,284
5592,Oana Pellea,142
5593,Oanh Nguyen,8
5594,Obba Babatundé,451
5595,Ocean James,432
5596,Odessa Rae,109
5597,Odeya Rush,2000
5598,Ohad Knoller,53
5599,Oksana Akinshina,129
5600,Olaf Lubaszenko,3
5601,Oleg Taktarov,327
5602,Olesya Rulin,578
5603,Olga Fonda,544
5604,Olgierd Lukaszewicz,2
5605,Oliver Cooper,281
5606,Oliver Hudson,607
5607,Oliver James,1000
5608,Oliver Platt,1000
5609,Oliver Reed,695
5610,Oliver Reed,694
5611,Oliver Stark,88
5612,Olivia Alexander,73
5613,Olivia Colman,583
5614,Olivia Cooke,680
5615,Olivia Crocicchia,145
5616,Olivia DeJonge,99
5617,Olivia Munn,2000
5618,Olivia Newton-John,1000
5619,Olivia Rose Keegan,216
5620,Olivia Wilde,10000
5621,Olivia Williams,766
5622,Olivia d'Abo,476
5623,Olivier Martinez,837
5624,Olivier Martinez,838
5625,Olivier Rabourdin,32
5626,Olly Alexander,116
5627,Olwenya Maina,19
5628,Olympia Dukakis,345
5629,Om Puri,163
5630,Omar Benson Miller,418
5631,Omar Epps,865
5632,Omar Metwally,277
5633,Omar Sy,1000
5634,Omari Hardwick,1000
5635,Omid Abtahi,387
5636,Omri Katz,336
5637,Oona Laurence,424
5638,Ophelia Lovibond,548
5639,Ophelia Lovibond,549
5640,Oprah Winfrey,852
5641,Orla Fitzgerald,8
5642,Orlando Bloom,5000
5643,Ornella Muti,385
5644,Orson Bean,216
5645,Osama bin Laden,503
5646,Oscar Gale,785
5647,Osric Chau,635
5648,Ossie Davis,282
5649,Othon Bastos,11
5650,Otto Jespersen,29
5651,Owain Yeoman,459
5652,Owen Burke,206
5653,Owen Kline,18
5654,Owen Teale,112
5655,P.J. Soles,598
5656,Pablo Rago,20
5657,Pablo Rosso,9
5658,Pablo Sevilla,0
5659,Paddy Considine,680
5660,Padraic Delaney,97
5661,Paige Turco,533
5662,Pam Ferris,771
5663,Pamela Anderson,780
5664,Pamela Reed,324
5665,Pamela Salem,20
5666,Panchito Gómez,46
5667,Pant Shirt Baba,0
5668,Paolo Montalban,242
5669,Paolo Seganti,55
5670,Paprika Steen,278
5671,Paresh Rawal,106
5672,Paris Hilton,716
5673,Park Bench,81
5674,Parker Bagley,123
5675,Parker Riggs,0
5676,Parker Sawyers,304
5677,Parminder Nagra,528
5678,Parry Shen,94
5679,Pat Boone,91
5680,Pat Buchanan,2
5681,Pat Healy,74
5682,Pat Hingle,165
5683,Pat Ryan,10
5684,Patch Darragh,309
5685,Paterson Joseph,352
5686,Patricia Belcher,322
5687,Patricia Heaton,402
5688,Patricia Neal,617
5689,Patricia Raven,114
5690,Patricia Richardson,222
5691,Patricia Tallman,901
5692,Patricia Velasquez,591
5693,Patrick Bauchau,158
5694,Patrick Bergin,308
5695,Patrick Brammall,96
5696,Patrick Cranshaw,127
5697,Patrick Cronin,51
5698,Patrick Fabian,308
5699,Patrick Fischler,497
5700,Patrick Fugit,835
5701,Patrick Gallagher,306
5702,Patrick Huard,50
5703,Patrick Kilpatrick,488
5704,Patrick Lyster,11
5705,Patrick Macnee,1000
5706,Patrick McGoohan,466
5707,Patrick Muldoon,475
5708,Patrick O'Donnell,10
5709,Patrick Renna,590
5710,Patrick St. Esprit,148
5711,Patrick Troughton,139
5712,Patrick Wayne,439
5713,Patrick Wilson,0
5714,Patsy Kensit,231
5715,Patti D'Arbanville,117
5716,Patti LuPone,325
5717,Patton Oswalt,786
5718,Paul 'Pauly D' DelVecchio,211
5719,Paul Adelstein,399
5720,Paul Anderson,154
5721,Paul Barber,57
5722,Paul Ben-Victor,218
5723,Paul Blackthorne,645
5724,Paul Borghese,226
5725,Paul Brannigan,50
5726,Paul Brooke,51
5727,Paul Daggett,0
5728,Paul Daniel Ayotte,111
5729,Paul Dooley,260
5730,Paul Eenhoorn,571
5731,Paul Elia,709
5732,Paul F. Tompkins,111
5733,Paul Fix,116
5734,Paul Freeman,193
5735,Paul Gleason,212
5736,Paul Glover,3
5737,Paul Gross,329
5738,Paul Guilfoyle,210
5739,Paul Hickert,110
5740,Paul Hogan,442
5741,Paul Kaye,326
5742,Paul Lukas,51
5743,Paul Mazursky,150
5744,Paul McCartney,785
5745,Paul McGann,243
5746,Paul McGill,41
5747,Paul McGillion,405
5748,Paul Michael Glaser,343
5749,Paul Ogola,147
5750,Paul Popplewell,53
5751,Paul Sanchez,410
5752,Paul Scheer,190
5753,Paul Schneider,552
5754,Paul Scofield,94
5755,Paul Sheehan,473
5756,Paul Sorvino,635
5757,Paul Sorvino,636
5758,Paul Sparks,201
5759,Paul T. Taylor,370
5760,Paul Walker,23000
5761,Paul Williams,356
5762,Paul Winfield,255
5763,Paula Abdul,208
5764,Paula Garcés,587
5765,Paula Jai Parker,247
5766,Paula Kelly,112
5767,Paula Marshall,222
5768,Paulette Goddard,309
5769,Paulina Gerzon,61
5770,Pauline Collins,123
5771,Pauline McLynn,70
5772,Paulo Costanzo,486
5773,Pawel Szajda,104
5774,Paz Vega,963
5775,Paz Vega,964
5776,Paz de la Huerta,488
5777,Pedro Armendáriz Jr.,67
5778,Pedro Miguel Arce,233
5779,Pei-Pei Cheng,21
5780,Pelé,102
5781,Penelope Ann Miller,344
5782,Penelope Wilton,400
5783,Peng Lin,18
5784,Penn Jillette,243
5785,Penny Balfour,14
5786,Per Christian Ellefsen,21
5787,Perdita Weeks,161
5788,Perrey Reeves,230
5789,Perry King,251
5790,Persis Khambatta,142
5791,Petchtai Wongkamlao,45
5792,Peter Agnefjall,0
5793,Peter Appel,27
5794,Peter Berg,532
5795,Peter Boyle,595
5796,Peter Breck,189
5797,Peter Breitmayer,98
5798,Peter Callan,18
5799,Peter Capaldi,17000
5800,Peter Coyote,548
5801,Peter Cushing,1000
5802,Peter Dante,427
5803,Peter Dinklage,22000
5804,Peter Feeney,40
5805,Peter Finch,139
5806,Peter Firth,141
5807,Peter Fonda,402
5808,Peter Gallagher,828
5809,Peter Gerety,277
5810,Peter Graves,628
5811,Peter Greene,789
5812,Peter Hermann,322
5813,Peter Jacobson,183
5814,Peter Jason,151
5815,Peter Krause,576
5816,Peter Kwong,52
5817,Peter Mark Richman,120
5818,Peter Marquardt,20
5819,Peter McNamara,419
5820,Peter McNicholl,3
5821,Peter McQuinn,121
5822,Peter Mensah,1000
5823,Peter Onorati,56
5824,Peter Ostrum,240
5825,Peter Polycarpou,34
5826,Peter Riegert,169
5827,Peter Robbins,39
5828,Peter Sallis,100
5829,Peter Scolari,267
5830,Peter Serafinowicz,605
5831,Peter Sohn,113
5832,Peter Spellos,126
5833,Peter Stickles,51
5834,Peter Ustinov,440
5835,Peter Vaughan,310
5836,Peter Wingfield,177
5837,Peter Youngblood Hills,39
5838,Peyman Moaadi,620
5839,Pfeifer Brown,220
5840,Phaldut Sharma,39
5841,Phil Collins,455
5842,Phil Davis,386
5843,Phil Fish,0
5844,Phil Hartman,516
5845,Phil LaMarr,857
5846,Phil Leeds,71
5847,Phil Silvers,137
5848,Phil Vischer,23
5849,Philip Baker Hall,497
5850,Philip Friedman,588
5851,Philip Glenister,195
5852,Philip Michael Thomas,321
5853,Philip Seymour Hoffman,22000
5854,Philip Winchester,579
5855,Philippe Labro,3
5856,Philippe Leroy,12
5857,Philippe Nahon,56
5858,Philippe Noiret,148
5859,Philippe Petit,27
5860,Phill Lewis,229
5861,Phoebe Cates,767
5862,Phoebe Legere,40
5863,Phylicia Rashad,597
5864,Phyllida Law,60
5865,Phyllis Diller,659
5866,Phyllis Smith,384
5867,Pierfrancesco Favino,216
5868,Piero Maggiò,12
5869,Pierre Dulat,17
5870,Pierre Perrier,164
5871,Pierre Prieur,0
5872,Pink,836
5873,Pip Torrens,72
5874,Piper Laurie,303
5875,Piper Mackenzie Harris,607
5876,Pixie Davies,51
5877,Polly Noonan,15
5878,Polly Walker,530
5879,Pollyanna McIntosh,289
5880,Poppy Montgomery,654
5881,Portia Doubleday,534
5882,Portia de Rossi,573
5883,Powers Boothe,472
5884,Prabhas,72
5885,Prabhudheva,71
5886,Prateik,47
5887,Preity Zinta,860
5888,Priscilla Presley,348
5889,Pruitt Taylor Vince,592
5890,Purab Kohli,12
5891,Purva Bedi,250
5892,Puti Sri Candra Dewi,0
5893,Péter Fancsikai,2
5894,Q'orianka Kilcher,679
5895,Qi Shu,1000
5896,Qiu Yuen,59
5897,Quentin Tarantino,16000
5898,Quincy Jones,340
5899,Quinton Aaron,734
5900,Quvenzhané Wallis,2000
5901,Quynn Ton,0
5902,R. Brandon Johnson,169
5903,R. Marcos Taylor,303
5904,RZA,561
5905,Rab Affleck,15
5906,Rachael Carpani,181
5907,Rachael Harris,569
5908,Rachel Alig,397
5909,Rachel Ann Mullins,31000
5910,Rachel Blakely,64
5911,Rachel Blanchard,490
5912,Rachel Blanchard,491
5913,Rachel Brosnahan,389
5914,Rachel Crow,237
5915,Rachel Dratch,399
5916,Rachel Griffiths,578
5917,Rachel Hendrix,544
5918,Rachel Korine,192
5919,Rachel Nash,3
5920,Rachel Roberts,201
5921,Rachel Skarsten,371
5922,Rachel Sterling,134
5923,Rachel Ticotin,308
5924,Rachel True,328
5925,Radha Mitchell,992
5926,Radha Mitchell,991
5927,Radivoje Bukvic,150
5928,Rae Dawn Chong,581
5929,Rae'Ven Kelly,90
5930,Rafe Spall,358
5931,Rai Alexandra,0
5932,Rain,72
5933,Rainn Wilson,973
5934,Rakie Ayola,20
5935,Ralitsa Paskaleva,50
5936,Ralph Bellamy,199
5937,Ralph Brown,140
5938,Ralph Ineson,159
5939,Ralph Richardson,115
5940,Rami Malek,3000
5941,Ramon Rodriguez,464
5942,Ranbir Kapoor,964
5943,Randall 'Tex' Cobb,255
5944,Randall Duk Kim,99
5945,Randall Park,392
5946,Randeep Hooda,209
5947,Randy Couture,518
5948,Randy Jay Burrell,402
5949,Randy Jones,174
5950,Randy Quaid,695
5951,Randy Wayne,984
5952,Ranin Karim,7
5953,Ransford Doherty,759
5954,Raoul Bova,727
5955,Raoul Max Trujillo,194
5956,Raphael Barker,37
5957,Raphael Sbarge,362
5958,Rapulana Seiphemo,29
5959,Raquel Alessi,263
5960,Raquel Elizabeth Ames,891
5961,Raquel Nave,0
5962,Raquel Welch,788
5963,Rasheed Naz,7
5964,Raul Julia,1000
5965,Raven Goodwin,225
5966,Raven-Symoné,1000
5967,Rawiri Paratene,20
5968,Ray Charles,326
5969,Ray McKinnon,287
5970,Ray Milland,287
5971,Ray Nicholas,105
5972,Ray Romano,590
5973,Ray Walston,417
5974,Ray Winstone,1000
5975,Raymond Burr,311
5976,Raymond Cruz,672
5977,Raymond J. Barry,108
5978,Raza Jaffrey,509
5979,Razaaq Adoti,36
5980,Reba McEntire,651
5981,Rebecca Black,188
5982,Rebecca Budig,210
5983,Rebecca Dayan,75
5984,Rebecca De Mornay,872
5985,Rebecca Gayheart,468
5986,Rebecca Mader,505
5987,Red Skelton,226
5988,Reda Kateb,154
5989,Redd Foxx,586
5990,Reece Ritchie,236
5991,Reece Thompson,354
5992,Reef Ireland,52
5993,Reese Mishler,7
5994,Reeve Carney,602
5995,Reg E. Cathey,360
5996,Reggie Lee,828
5997,Regi Davis,300
5998,Regina Casé,9
5999,Regina Hall,807
6000,Reginald Ballard,64
6001,Reginald Owen,78
6002,Reginald VelJohnson,541
6003,Reid Ewing,343
6004,Reiner Schwarz,15
6005,Rekha,200
6006,Rekha Sharma,106
6007,Remo,168
6008,Rene Auberjonois,710
6009,Rene Rosado,76
6010,Rene Russo,808
6011,Renee Faia,21
6012,Renee Leblanc,0
6013,Renee Olstead,305
6014,Renée Adorée,12
6015,Reuben Langdon,144
6016,Revathy,96
6017,Rex Baker,15000
6018,Rex Harrison,272
6019,Rex Linn,215
6020,Reza Sixo Safai,127
6021,Rhea Perlman,365
6022,Rhonda Fleming,239
6023,Rhys Coiro,268
6024,Rhys Wakefield,942
6025,Rian Bishop,140
6026,Ricardo Chavira,372
6027,Ricardo Darín,827
6028,Ricardo Montalban,641
6029,Riccardo Scamarcio,580
6030,Rich Ceraulo,387
6031,Rich Pecci,1000
6032,Richard Anderson,377
6033,Richard Basehart,169
6034,Richard Beymer,249
6035,Richard Brake,163
6036,Richard Brancatisano,174
6037,Richard Briers,401
6038,Richard Brooker,72
6039,Richard Bull,742
6040,Richard Burgi,550
6041,Richard Burton,726
6042,Richard Cabral,510
6043,Richard Cawthorne,511
6044,Richard Cetrone,63
6045,Richard Coyle,567
6046,Richard Crenna,349
6047,Richard Curtis,628
6048,Richard Dawson,384
6049,Richard Dysart,122
6050,Richard E. Grant,554
6051,Richard Epcar,782
6052,Richard Farnsworth,262
6053,Richard Gant,120
6054,Richard Glover,10
6055,Richard Graham,13
6056,Richard Howland,290
6057,Richard Jaeckel,102
6058,Richard Jewell,45
6059,Richard Johnson,77
6060,Richard Lawson,508
6061,Richard Libertini,180
6062,Richard Linklater,0
6063,Richard Lynch,324
6064,Richard Masur,163
6065,Richard Moll,206
6066,Richard Norton,155
6067,Richard Portnow,116
6068,Richard Roundtree,240
6069,Richard Roxburgh,653
