id_title,movie_title,language,title_year,color,content_rating,country,Soma de budget,Soma de gross,Soma de duration
370,Alvin and the Chipmunks: The Road Chip ,English,2015,Color,PG,USA,90000000,85884815,92
371,Valkyrie ,English,2008,Color,PG-13,USA,75000000,83077470,121
372,You Don't Mess with the Zohan ,English,2008,Color,PG-13,USA,90000000,100018837,113
373,Pixels ,English,2015,Color,PG-13,USA,88000000,78747585,106
374,A.I. Artificial Intelligence ,English,2001,Color,PG-13,USA,100000000,78616689,146
375,The Haunted Mansion ,English,2003,Color,PG,USA,90000000,75817994,88
376,Contact ,English,1997,Color,PG,USA,90000000,100853835,150
377,Hollow Man ,English,2000,Color,R,USA,95000000,73209340,119
378,The Interpreter ,Aboriginal,2005,Color,PG-13,UK,80000000,72515360,128
379,Percy Jackson: Sea of Monsters ,English,2013,Color,PG,USA,90000000,68558662,106
380,Lara Croft Tomb Raider: The Cradle of Life ,English,2003,Color,PG-13,USA,95000000,65653758,117
381,Now You See Me 2 ,English,2016,Color,PG-13,USA,90000000,64685359,129
382,The Saint ,English,1997,Color,PG-13,USA,68000000,61355436,116
383,Spy Game ,English,2001,Color,R,Germany,92000000,26871,114
384,Mission to Mars ,English,2000,Color,PG,USA,90000000,60874615,114
385,Rio ,English,2011,Color,G,USA,90000000,143618384,96
386,Bicentennial Man ,English,1999,Color,PG,USA,100000000,58220776,132
387,Volcano ,English,1997,Color,PG-13,USA,90000000,47474112,104
388,The Devil's Own ,English,1997,Color,R,USA,86000000,42877165,111
389,K-19: The Widowmaker ,English,2002,Color,PG-13,UK,100000000,35168677,138
390,Fantastic Four ,English,2015,Color,PG-13,USA,120000000,56114221,100
391,Conan the Barbarian ,English,1982,Color,R,USA,20000000,37567440,129
392,Cinderella Man ,English,2005,Color,PG-13,USA,88000000,61644321,144
393,The Nutcracker in 3D ,English,2010,Color,PG,UK,90000000,190562,110
394,Seabiscuit ,English,2003, Black and White,PG-13,USA,87000000,120147445,140
395,Twister ,English,1996,Color,PG-13,USA,92000000,241688385,113
396,The Fast and the Furious ,English,2001,Color,PG-13,USA,38000000,144512310,106
397,Cast Away ,English,2000,Color,PG-13,USA,90000000,233630478,143
398,Happy Feet ,English,2006,Color,PG,USA,100000000,197992827,108
399,The Bourne Supremacy ,English,2004,Color,PG-13,USA,75000000,176049130,108
400,Air Force One ,English,1997,Color,R,USA,85000000,172620724,124
401,Ocean's Eleven ,English,2001,Color,PG-13,USA,85000000,183405771,116
402,The Three Musketeers ,English,2011,Color,PG-13,Germany,75000000,20315324,110
403,Hotel Transylvania ,English,2012,Color,PG,USA,85000000,148313048,91
404,Enchanted ,English,2007,Color,PG,USA,85000000,127706877,107
405,Hannibal ,English,,Color,TV-14,USA,,,44
406,Safe House ,English,2012,Color,R,USA,85000000,126149655,115
407,102 Dalmatians ,English,2000,Color,G,USA,85000000,66941559,100
408,Tower Heist ,English,2011,Color,PG-13,USA,75000000,78009155,104
409,The Holiday ,English,2006,Color,PG-13,USA,85000000,63224849,138
410,Enemy of the State ,English,1998,Color,R,USA,90000000,111544445,140
411,It's Complicated ,English,2009,Color,R,USA,85000000,112703470,120
412,Ocean's Thirteen ,English,2007,Color,PG-13,USA,85000000,117144465,122
413,Open Season ,English,2006,Color,PG,USA,85000000,84303558,83
414,Divergent ,English,2014,Color,PG-13,USA,85000000,150832203,139
415,Enemy at the Gates ,English,2001,Color,R,USA,68000000,51396781,131
416,The Rundown ,English,2003,Color,PG-13,USA,85000000,47592825,104
417,Last Action Hero ,English,1993,Color,PG-13,USA,70000000,50016394,130
418,Memoirs of a Geisha ,English,2005,Color,PG-13,USA,85000000,57010853,145
419,The Fast and the Furious: Tokyo Drift ,English,2006,Color,PG-13,USA,85000000,62494975,104
420,Arthur Christmas ,English,2011,Color,PG,UK,100000000,46440491,97
421,Meet Joe Black ,English,1998,Color,PG-13,USA,90000000,44606335,178
422,Collateral Damage ,English,2002,Color,R,USA,85000000,40048332,108
423,All That Jazz ,English,1979,Color,R,USA,,,123
424,Mirror Mirror ,English,2012,Color,PG,USA,85000000,64933670,106
425,Scott Pilgrim vs. the World ,English,2010,Color,PG-13,USA,60000000,31494270,112
426,The Core ,English,2003,Color,PG-13,USA,60000000,31111260,135
427,Nutty Professor II: The Klumps ,English,2000,Color,PG-13,USA,65000000,123307945,109
428,Scooby-Doo ,English,2002,Color,PG,USA,84000000,153288182,86
429,Dredd ,English,2012,Color,R,UK,35000000,13401683,95
430,Click ,English,2006,Color,PG-13,USA,70000000,137340146,107
431,Creepshow ,English,1982,Color,R,USA,8000000,,130
432,Cats & Dogs: The Revenge of Kitty Galore ,English,2010,Color,PG,USA,85000000,43575716,82
433,Jumper ,English,2008,Color,PG-13,USA,85000000,80170146,88
434,Hellboy II: The Golden Army ,English,2008,Color,PG-13,USA,85000000,75754670,120
435,Zodiac ,English,2007,Color,R,USA,65000000,33048353,162
436,The 6th Day ,English,2000,Color,PG-13,USA,82000000,34543701,123
437,Bruce Almighty ,English,2003,Color,PG-13,USA,81000000,242589580,101
438,The Expendables ,English,2010,Color,R,USA,80000000,102981571,113
439,Mission: Impossible ,English,1996,Color,PG-13,USA,80000000,180965237,110
440,The Hunger Games ,English,2012,Color,PG-13,USA,78000000,407999255,142
441,The Hangover Part II ,English,2011,Color,R,USA,80000000,254455986,102
442,Batman Returns ,English,1992,Color,PG-13,USA,80000000,162831698,126
443,Over the Hedge ,English,2006,Color,PG,USA,80000000,155019340,83
444,Lilo & Stitch ,English,2002,Color,PG,USA,80000000,145771527,85
445,Charlotte's Web ,English,2006,Color,G,USA,,82506325,97
446,Deep Impact ,English,1998,Color,PG-13,USA,75000000,140459099,120
447,RED 2 ,English,2013,Color,PG-13,USA,84000000,53215979,116
448,The Longest Yard ,English,2005,Color,PG-13,USA,82000000,158115031,113
449,Alvin and the Chipmunks: Chipwrecked ,English,2011,Color,G,USA,75000000,133103929,87
450,Grown Ups 2 ,English,2013,Color,PG-13,USA,80000000,133668525,101
451,Get Smart ,English,2008,Color,PG-13,USA,80000000,130313314,110
452,Something's Gotta Give ,English,2003,Color,PG-13,USA,80000000,124590960,128
453,Shutter Island ,English,2010,Color,R,USA,80000000,127968405,138
454,Four Christmases ,English,2008,Color,PG-13,Germany,80000000,120136047,88
455,Robots ,English,2005,Color,PG,USA,75000000,128200012,91
456,Face/Off ,English,1997,Color,R,USA,80000000,112225777,138
457,Bedtime Stories ,English,2008,Color,PG,USA,80000000,109993847,99
458,Road to Perdition ,English,2002,Color,R,USA,80000000,104054514,117
459,Just Go with It ,English,2011,Color,PG-13,USA,80000000,103028109,117
460,Daredevil ,English,,"",TV-MA,USA,,,54
461,Con Air ,English,1997,Color,R,USA,75000000,101087161,123
462,Eagle Eye ,English,2008,Color,PG-13,USA,80000000,101111837,118
463,Cold Mountain ,English,2003,Color,R,USA,79000000,95632614,154
464,The Book of Eli ,English,2010,Color,R,USA,80000000,94822707,118
465,Flubber ,English,1997,Color,PG,USA,80000000,92969824,90
466,The Haunting ,English,1999,Color,PG-13,USA,80000000,91188905,113
467,Space Jam ,English,1996,Color,PG,USA,80000000,90443603,88
468,The Pink Panther ,English,2006,Color,PG,USA,65000000,82226474,93
469,The Day the Earth Stood Still ,English,2008,Color,PG-13,USA,80000000,79363785,104
470,Conspiracy Theory ,English,1997,Color,R,USA,75000000,76081498,135
471,Fury ,English,2014,Color,R,USA,68000000,85707116,134
472,Six Days Seven Nights ,English,1998,Color,PG-13,USA,70000000,74329966,98
473,Yogi Bear ,English,2010,Color,PG,USA,80000000,100169068,80
474,Spirit: Stallion of the Cimarron ,English,2002,Color,G,USA,80000000,73215310,83
475,Zookeeper ,English,2011,Color,PG,USA,80000000,80360866,102
476,Lost in Space ,English,1998,Color,PG-13,USA,80000000,69102910,130
477,The Manchurian Candidate ,English,2004,Color,R,USA,80000000,65948711,129
478,Déjà Vu ,English,1997,Color,PG-13,USA,,821997,117
479,Hotel Transylvania 2 ,English,2015,Color,PG,USA,80000000,169692572,89
480,Bewitched ,English,, Black and White,TV-G,USA,,,25
481,Fantasia 2000 ,English,1999,Color,G,USA,80000000,60507228,74
482,The Time Machine ,English,2002,Color,PG-13,USA,80000000,56684819,96
483,Mighty Joe Young ,English,1998,Color,PG,USA,90000000,50628009,114
484,Swordfish ,English,2001,Color,R,USA,80000000,69772969,99
485,The Legend of Zorro ,Spanish,2005,Color,PG,USA,75000000,45356386,129
486,What Dreams May Come ,English,1998,Color,PG-13,USA,85000000,55350897,113
487,Little Nicky ,English,2000,Color,PG-13,USA,80000000,39442871,90
488,The Brothers Grimm ,English,2005,Color,PG-13,USA,88000000,37899638,118
489,Mars Attacks! ,English,1996,Color,PG-13,USA,70000000,37754208,106
490,Evolution ,French,2015,Color,"",France,,,81
491,The Edge ,English,1997,Color,R,USA,,27779888,117
492,Surrogates ,English,2009,Color,PG-13,USA,80000000,38542418,89
493,Thirteen Days ,English,2000,Color,PG-13,USA,80000000,34566746,145
494,Daylight ,English,1996,Color,PG-13,USA,80000000,32885565,114
495,Walking with Dinosaurs 3D ,English,2013,Color,PG,USA,80000000,36073232,87
496,Battlefield Earth ,English,2000,Color,PG-13,USA,44000000,21471685,119
497,Looney Tunes: Back in Action ,English,2003,Color,PG,Germany,80000000,20950820,91
498,Nine ,English,2009, Black and White,PG-13,USA,80000000,19673424,118
499,Timeline ,English,2003,Color,PG-13,USA,80000000,19480739,116
500,The Postman ,English,1997,Color,R,USA,80000000,17593391,177
501,Babe: Pig in the City ,English,1998,Color,G,Australia,80000000,18318000,97
502,The Last Witch Hunter ,English,2015,Color,PG-13,USA,90000000,27356090,106
503,Red Planet ,English,2000,Color,PG-13,USA,70000000,17473245,106
504,Arthur and the Invisibles ,English,2006,Color,PG,France,86000000,15131330,94
505,Oceans ,French,2009,Color,G,France,40000000,19406406,104
506,A Sound of Thunder ,English,2005,Color,PG-13,UK,52000000,1891821,102
507,Pompeii ,English,2014,Color,PG-13,Canada,80000000,23219748,105
508,Top Cat Begins ,Spanish,2015,Color,PG,Mexico,8000000,,89
509,A Beautiful Mind ,English,2001,Color,PG-13,USA,58000000,170708996,135
510,The Lion King ,English,1994,Color,G,USA,45000000,422783777,73
511,Journey 2: The Mysterious Island ,English,2012,Color,PG,USA,79000000,103812241,94
512,Cloudy with a Chance of Meatballs 2 ,English,2013,Color,PG,USA,78000000,119793567,95
513,Red Dragon ,English,2002,Color,R,Germany,78000000,92930005,124
514,Hidalgo ,English,2004,Color,PG-13,USA,100000000,67286731,136
515,Jack and Jill ,English,2011,Color,PG,USA,79000000,74158157,91
516,2 Fast 2 Furious ,English,2003,Color,PG-13,USA,76000000,127083765,107
517,The Little Prince ,English,2015,Color,PG,France,81200000,1339152,108
518,The Invasion ,English,2007,Color,PG-13,USA,80000000,15071514,99
519,The Adventures of Rocky & Bullwinkle ,English,2000,Color,PG,USA,76000000,26000610,92
520,The Secret Life of Pets ,English,2016,Color,PG,Japan,75000000,323505540,87
521,The League of Extraordinary Gentlemen ,English,2003, Black and White,PG-13,USA,78000000,66462600,110
522,Despicable Me 2 ,English,2013,Color,PG,USA,76000000,368049635,98
523,Independence Day ,English,1996,Color,PG-13,USA,75000000,306124059,154
524,The Lost World: Jurassic Park ,English,1997,Color,PG-13,USA,73000000,229074524,129
525,Madagascar ,English,2005,Color,PG,USA,75000000,193136719,86
526,Children of Men ,English,2006,Color,R,USA,76000000,35286428,109
527,X-Men ,English,2000,Color,PG-13,USA,75000000,157299717,104
528,Wanted ,English,2008,Color,R,USA,75000000,134568845,110
529,The Rock ,English,1996,Color,R,USA,75000000,134006721,136
530,Ice Age: The Meltdown ,English,2006,Color,PG,USA,80000000,195329763,115
531,50 First Dates ,English,2004,Color,PG-13,USA,75000000,120776832,99
532,Hairspray ,English,2007,Color,PG,USA,75000000,118823091,117
533,Exorcist: The Beginning ,English,2004,Color,R,USA,50000000,41814863,125
534,Inspector Gadget ,English,1999,Color,PG,USA,75000000,97360069,110
535,Now You See Me ,English,2013,Color,PG-13,USA,75000000,117698894,125
536,Grown Ups ,English,2010,Color,PG-13,USA,80000000,162001186,102
537,The Terminal ,English,2004,Color,PG-13,USA,60000000,77032279,128
538,Constantine ,English,,Color,TV-14,USA,,,43
539,Hotel for Dogs ,English,2009,Color,PG,USA,35000000,73023275,100
540,Vertical Limit ,English,2000,Color,PG-13,USA,75000000,68473360,124
541,Charlie Wilson's War ,English,2007,Color,R,USA,75000000,66636385,102
542,Shark Tale ,English,2004,Color,PG,USA,75000000,160762022,90
543,Dreamgirls ,English,2006,Color,PG-13,USA,70000000,103338338,130
544,Life ,English,,Color,"",USA,,,45
545,Be Cool ,English,2005,Color,PG-13,USA,53000000,55808744,118
546,Munich ,English,2005,Color,R,France,70000000,47379090,163
547,Tears of the Sun ,English,2003,Color,R,USA,70000000,43426961,142
548,Killers ,English,2010,Color,PG-13,USA,75000000,47000485,100
549,The Man from U.N.C.L.E. ,English,2015,Color,PG-13,USA,75000000,45434443,116
550,Spanglish ,English,2004,Color,PG-13,USA,80000000,42044321,131
551,Monster House ,English,2006,Color,PG,USA,75000000,73661010,91
552,Bandits ,English,2001,Color,PG-13,USA,80000000,41523271,123
553,First Knight ,English,1995,Color,PG-13,USA,55000000,37600435,134
554,Anna and the King ,English,1999,Color,PG-13,USA,75000000,39251128,148
555,Immortals ,English,2011,Color,R,USA,75000000,83503161,110
556,Hostage ,English,2005,Color,R,USA,52000000,34636443,113
557,Titan A.E. ,English,2000,Color,PG,USA,75000000,22751979,94
558,Hollywood Homicide ,English,2003,Color,PG-13,USA,75000000,30013346,116
559,Soldier ,English,1998,Color,R,UK,75000000,14567883,99
560,Carriers ,English,2009,Color,PG-13,USA,,90820,84
561,Monkeybone ,English,2001,Color,PG-13,USA,75000000,5409517,93
562,Flight of the Phoenix ,English,2004,Color,PG-13,USA,45000000,21009180,113
563,Unbreakable ,English,2000,Color,PG-13,USA,75000000,94999143,106
564,Minions ,English,2015,Color,PG,USA,74000000,336029560,91
565,Sucker Punch ,English,2011,Color,PG-13,USA,82000000,36381716,128
566,Snake Eyes ,English,1998,Color,R,USA,69000000,55585389,98
567,Sphere ,English,1998,Color,PG-13,USA,75000000,36976367,134
568,The Angry Birds Movie ,English,2016,Color,PG,USA,73000000,107225164,97
569,Fool's Gold ,English,2008,Color,PG-13,USA,70000000,70224196,112
570,Funny People ,English,2009,Color,R,USA,75000000,51814190,153
571,The Kingdom ,English,2007,Color,R,USA,70000000,47456450,110
572,Talladega Nights: The Ballad of Ricky Bobby ,English,2006,Color,PG-13,USA,73000000,148213377,122
573,Dr. Dolittle 2 ,English,2001,Color,PG,USA,72000000,112950721,87
574,Braveheart ,English,1995,Color,R,USA,72000000,75600000,178
575,Jarhead ,English,2005,Color,R,Germany,70000000,62647540,125
576,The Simpsons Movie ,English,2007,Color,PG-13,USA,75000000,183132370,87
577,The Majestic ,English,2001,Color,PG,USA,72000000,27796042,152
578,Driven ,English,2001,Color,PG-13,USA,72000000,32616869,116
579,Two Brothers ,English,2004,Color,PG,France,59660000,18947630,109
580,The Village ,English,2004,Color,PG-13,USA,60000000,114195633,108
581,Doctor Dolittle ,English,1998,Color,PG-13,USA,71500000,144156464,85
582,Signs ,English,2002,Color,PG-13,USA,72000000,227965690,106
583,Shrek 2 ,English,2004,Color,PG,USA,150000000,436471036,93
584,Cars ,English,2006,Color,G,USA,120000000,244052771,117
585,Runaway Bride ,English,1999,Color,PG,USA,70000000,152149590,116
586,xXx ,English,2002,Color,PG-13,USA,70000000,141204016,132
587,The SpongeBob Movie: Sponge Out of Water ,English,2015,Color,PG,USA,74000000,162495848,92
588,Ransom ,English,1996,Color,R,USA,80000000,136448821,139
589,Inglourious Basterds ,English,2009,Color,R,USA,75000000,120523073,153
590,Hook ,English,1991,Color,PG,USA,70000000,119654900,142
591,Hercules ,English,2014,Color,PG-13,USA,100000000,72660029,101
592,Die Hard 2 ,English,1990,Color,R,USA,70000000,117541000,124
593,S.W.A.T. ,English,2003,Color,PG-13,USA,80000000,116643346,117
594,Sleepy Hollow ,English,,Color,TV-14,USA,,,45
595,Vanilla Sky ,English,2001,Color,R,USA,68000000,100614858,141
596,Lady in the Water ,English,2006,Color,PG-13,USA,70000000,42272747,110
597,AVP: Alien vs. Predator ,English,2004,Color,PG-13,USA,60000000,80281096,109
598,Alvin and the Chipmunks: The Squeakquel ,English,2009,Color,PG,USA,75000000,219613391,88
599,We Were Soldiers ,English,2002,Color,R,USA,75000000,78120196,124
600,Olympus Has Fallen ,English,2013,Color,R,USA,70000000,98895417,119
601,Star Trek: Insurrection ,English,1998,Color,PG,USA,58000000,70117571,103
602,Battle Los Angeles ,English,2011,Color,PG-13,USA,70000000,83552429,116
603,Big Fish ,English,2003,Color,PG-13,USA,70000000,66257002,125
604,Wolf ,English,1994,Color,R,USA,70000000,65012000,125
605,War Horse ,English,2011, Black and White,PG-13,USA,66000000,79883359,146
606,The Monuments Men ,English,2014,Color,PG-13,USA,70000000,78031620,118
607,The Abyss ,English,1989,Color,PG-13,USA,69500000,54222000,171
608,Wall Street: Money Never Sleeps ,English,2010,Color,PG-13,USA,70000000,52474616,136
609,Dracula Untold ,English,2014,Color,PG-13,USA,70000000,55942830,92
610,The Siege ,English,1998,Color,R,USA,70000000,40932372,116
611,Stardust ,English,2007,Color,PG-13,UK,70000000,38345403,127
612,Seven Years in Tibet ,English,1997,Color,PG-13,USA,70000000,37901509,136
